Tanggal,Curah_Hujan_mm,Suhu_Rata_C,Nama Provinsi,Tahun,Bulan
2025-08-13,18.0,24.7,Kepulauan Bangka Belitung,2025,Agustus
2025-08-14,5.9,25.8,Kepulauan Bangka Belitung,2025,Agustus
2025-08-15,0.3,26.6,Kepulauan Bangka Belitung,2025,Agustus
2025-08-16,0.3,26.6,Kepulauan Bangka Belitung,2025,Agustus
2025-08-17,1.5,26.7,Kepulauan Bangka Belitung,2025,Agustus
2025-08-18,12.9,25.1,Kepulauan Bangka Belitung,2025,Agustus
2025-08-19,12.1,24.1,Kepulauan Bangka Belitung,2025,Agustus
2025-08-20,1.6,25.2,Kepulauan Bangka Belitung,2025,Agustus
2025-08-21,11.3,25.1,Kepulauan Bangka Belitung,2025,Agustus
2025-08-22,0.6,26.1,Kepulauan Bangka Belitung,2025,Agustus
2025-08-23,14.1,25.5,Kepulauan Bangka Belitung,2025,Agustus
2025-08-24,2.1,24.9,Kepulauan Bangka Belitung,2025,Agustus
2025-08-25,0.2,26.1,Kepulauan Bangka Belitung,2025,Agustus
2025-08-26,0.5,26.5,Kepulauan Bangka Belitung,2025,Agustus
2025-08-27,0.0,26.3,Kepulauan Bangka Belitung,2025,Agustus
2025-08-28,0.2,26.5,Kepulauan Bangka Belitung,2025,Agustus
2025-08-29,1.5,26.4,Kepulauan Bangka Belitung,2025,Agustus
2025-08-30,9.1,25.6,Kepulauan Bangka Belitung,2025,Agustus
2025-08-31,20.7,25.3,Kepulauan Bangka Belitung,2025,Agustus
2025-09-01,13.3,26.1,Kepulauan Bangka Belitung,2025,September
2025-09-02,4.3,25.2,Kepulauan Bangka Belitung,2025,September
2025-09-03,10.7,24.7,Kepulauan Bangka Belitung,2025,September
2025-09-04,8.5,25.9,Kepulauan Bangka Belitung,2025,September
2025-09-05,0.3,26.7,Kepulauan Bangka Belitung,2025,September
2025-09-06,3.0,25.6,Kepulauan Bangka Belitung,2025,September
2025-09-07,2.5,26.7,Kepulauan Bangka Belitung,2025,September
2025-09-08,0.6,26.5,Kepulauan Bangka Belitung,2025,September
2025-09-09,3.9,25.2,Kepulauan Bangka Belitung,2025,September
2025-09-10,27.2,25.2,Kepulauan Bangka Belitung,2025,September
2025-09-11,58.3,24.7,Kepulauan Bangka Belitung,2025,September
2025-09-12,18.1,24.6,Kepulauan Bangka Belitung,2025,September
2025-09-13,0.3,26.2,Kepulauan Bangka Belitung,2025,September
2025-09-14,0.9,26.4,Kepulauan Bangka Belitung,2025,September
2025-09-15,0.1,26.8,Kepulauan Bangka Belitung,2025,September
2025-09-16,12.7,25.6,Kepulauan Bangka Belitung,2025,September
2025-09-17,24.3,24.3,Kepulauan Bangka Belitung,2025,September
2025-09-18,4.7,25.4,Kepulauan Bangka Belitung,2025,September
2025-09-19,4.9,26.2,Kepulauan Bangka Belitung,2025,September
2025-09-20,4.1,25.9,Kepulauan Bangka Belitung,2025,September
2025-09-21,4.2,26.5,Kepulauan Bangka Belitung,2025,September
2025-09-22,0.0,27.4,Kepulauan Bangka Belitung,2025,September
2025-09-23,0.0,27.2,Kepulauan Bangka Belitung,2025,September
2025-09-24,0.0,26.6,Kepulauan Bangka Belitung,2025,September
2025-09-25,0.7,26.6,Kepulauan Bangka Belitung,2025,September
2025-09-26,0.0,27.2,Kepulauan Bangka Belitung,2025,September
2025-09-27,0.3,27.5,Kepulauan Bangka Belitung,2025,September
2025-09-28,3.4,26.9,Kepulauan Bangka Belitung,2025,September
2025-09-29,8.6,25.1,Kepulauan Bangka Belitung,2025,September
2025-09-30,23.0,25.4,Kepulauan Bangka Belitung,2025,September
2025-10-01,8.5,26.1,Kepulauan Bangka Belitung,2025,Oktober
2025-10-02,25.1,24.1,Kepulauan Bangka Belitung,2025,Oktober
2025-10-03,4.9,25.9,Kepulauan Bangka Belitung,2025,Oktober
2025-10-04,0.1,26.8,Kepulauan Bangka Belitung,2025,Oktober
2025-10-05,3.6,26.8,Kepulauan Bangka Belitung,2025,Oktober
2025-10-06,39.1,25.7,Kepulauan Bangka Belitung,2025,Oktober
2025-10-07,8.5,25.1,Kepulauan Bangka Belitung,2025,Oktober
2025-10-08,0.5,26.8,Kepulauan Bangka Belitung,2025,Oktober
2025-10-09,0.4,26.9,Kepulauan Bangka Belitung,2025,Oktober
2025-10-10,3.6,26.2,Kepulauan Bangka Belitung,2025,Oktober
2025-10-11,0.5,27.2,Kepulauan Bangka Belitung,2025,Oktober
2025-10-12,1.9,27.0,Kepulauan Bangka Belitung,2025,Oktober
2025-10-13,12.4,26.0,Kepulauan Bangka Belitung,2025,Oktober
2025-10-14,1.4,26.5,Kepulauan Bangka Belitung,2025,Oktober
2025-10-15,2.0,27.1,Kepulauan Bangka Belitung,2025,Oktober
2025-10-16,18.3,25.9,Kepulauan Bangka Belitung,2025,Oktober
2025-10-17,4.2,26.2,Kepulauan Bangka Belitung,2025,Oktober
2025-10-18,2.8,26.9,Kepulauan Bangka Belitung,2025,Oktober
2025-10-19,16.1,25.8,Kepulauan Bangka Belitung,2025,Oktober
2025-10-20,23.6,25.8,Kepulauan Bangka Belitung,2025,Oktober
2025-10-21,38.5,24.4,Kepulauan Bangka Belitung,2025,Oktober
2025-10-22,15.6,25.8,Kepulauan Bangka Belitung,2025,Oktober
2025-10-23,18.0,25.0,Kepulauan Bangka Belitung,2025,Oktober
2025-10-24,10.7,26.7,Kepulauan Bangka Belitung,2025,Oktober
2025-10-25,0.0,27.3,Kepulauan Bangka Belitung,2025,Oktober
2025-10-26,0.1,27.0,Kepulauan Bangka Belitung,2025,Oktober
2025-10-27,1.8,27.1,Kepulauan Bangka Belitung,2025,Oktober
2025-10-28,12.4,26.0,Kepulauan Bangka Belitung,2025,Oktober
2025-10-29,0.4,27.3,Kepulauan Bangka Belitung,2025,Oktober
2025-10-30,2.3,26.9,Kepulauan Bangka Belitung,2025,Oktober
2025-10-31,10.1,26.9,Kepulauan Bangka Belitung,2025,Oktober
2025-11-01,1.5,27.1,Kepulauan Bangka Belitung,2025,November
2025-11-02,10.2,26.3,Kepulauan Bangka Belitung,2025,November
2025-11-03,20.3,26.0,Kepulauan Bangka Belitung,2025,November
2025-11-04,17.6,25.7,Kepulauan Bangka Belitung,2025,November
2025-11-05,0.3,26.1,Kepulauan Bangka Belitung,2025,November
2025-11-06,0.3,27.3,Kepulauan Bangka Belitung,2025,November
2025-11-07,8.8,27.1,Kepulauan Bangka Belitung,2025,November
2025-11-08,9.1,26.0,Kepulauan Bangka Belitung,2025,November
2025-11-09,6.0,26.6,Kepulauan Bangka Belitung,2025,November
2025-11-10,1.6,25.9,Kepulauan Bangka Belitung,2025,November
2025-11-11,11.7,25.8,Kepulauan Bangka Belitung,2025,November
2025-11-12,9.9,25.1,Kepulauan Bangka Belitung,2025,November
2025-11-13,2.9,25.9,Kepulauan Bangka Belitung,2025,November
2025-11-14,6.9,26.5,Kepulauan Bangka Belitung,2025,November
2025-11-15,8.2,25.7,Kepulauan Bangka Belitung,2025,November
2025-11-16,6.8,25.7,Kepulauan Bangka Belitung,2025,November
2025-11-17,5.1,26.0,Kepulauan Bangka Belitung,2025,November
2025-11-18,8.6,25.8,Kepulauan Bangka Belitung,2025,November
2025-11-19,23.3,25.3,Kepulauan Bangka Belitung,2025,November
2025-11-20,5.5,25.6,Kepulauan Bangka Belitung,2025,November
2025-11-21,1.5,26.8,Kepulauan Bangka Belitung,2025,November
2025-11-22,8.0,26.0,Kepulauan Bangka Belitung,2025,November
2025-11-23,19.1,25.3,Kepulauan Bangka Belitung,2025,November
2025-11-24,15.7,26.2,Kepulauan Bangka Belitung,2025,November
2025-11-25,21.8,26.0,Kepulauan Bangka Belitung,2025,November
2025-11-26,15.4,26.6,Kepulauan Bangka Belitung,2025,November
2025-11-27,16.8,26.4,Kepulauan Bangka Belitung,2025,November
2025-11-28,6.2,26.9,Kepulauan Bangka Belitung,2025,November
2025-11-29,0.9,26.7,Kepulauan Bangka Belitung,2025,November
2025-11-30,7.3,26.5,Kepulauan Bangka Belitung,2025,November
2025-12-01,13.2,26.6,Kepulauan Bangka Belitung,2025,Desember
2025-12-02,15.5,25.7,Kepulauan Bangka Belitung,2025,Desember
2025-12-03,23.3,25.7,Kepulauan Bangka Belitung,2025,Desember
2025-12-04,21.5,24.5,Kepulauan Bangka Belitung,2025,Desember
2025-12-05,8.4,25.1,Kepulauan Bangka Belitung,2025,Desember
2025-12-06,23.4,24.6,Kepulauan Bangka Belitung,2025,Desember
2025-12-07,18.2,24.5,Kepulauan Bangka Belitung,2025,Desember
2025-12-08,12.2,24.6,Kepulauan Bangka Belitung,2025,Desember
2025-12-09,19.1,24.2,Kepulauan Bangka Belitung,2025,Desember
2025-12-10,9.3,25.1,Kepulauan Bangka Belitung,2025,Desember
2025-12-11,29.9,25.1,Kepulauan Bangka Belitung,2025,Desember
2025-12-12,23.0,25.0,Kepulauan Bangka Belitung,2025,Desember
2025-12-13,8.6,25.4,Kepulauan Bangka Belitung,2025,Desember
2025-12-14,11.3,25.3,Kepulauan Bangka Belitung,2025,Desember
2025-12-15,27.1,24.8,Kepulauan Bangka Belitung,2025,Desember
2025-12-16,2.8,26.1,Kepulauan Bangka Belitung,2025,Desember
2025-12-17,19.8,25.6,Kepulauan Bangka Belitung,2025,Desember
2025-12-18,17.2,25.8,Kepulauan Bangka Belitung,2025,Desember
2025-12-19,14.2,25.0,Kepulauan Bangka Belitung,2025,Desember
2025-12-20,6.9,26.1,Kepulauan Bangka Belitung,2025,Desember
2025-12-21,7.6,25.5,Kepulauan Bangka Belitung,2025,Desember
2025-12-22,3.5,25.9,Kepulauan Bangka Belitung,2025,Desember
2025-12-23,5.4,26.6,Kepulauan Bangka Belitung,2025,Desember
2025-12-24,9.4,26.5,Kepulauan Bangka Belitung,2025,Desember
2025-12-25,4.4,26.0,Kepulauan Bangka Belitung,2025,Desember
2025-12-26,22.0,25.5,Kepulauan Bangka Belitung,2025,Desember
2025-12-27,18.2,25.9,Kepulauan Bangka Belitung,2025,Desember
2025-12-28,5.0,25.1,Kepulauan Bangka Belitung,2025,Desember
2025-12-29,31.8,25.0,Kepulauan Bangka Belitung,2025,Desember
2025-12-30,11.9,24.8,Kepulauan Bangka Belitung,2025,Desember
2025-12-31,8.3,24.9,Kepulauan Bangka Belitung,2025,Desember
2026-01-01,3.1,26.0,Kepulauan Bangka Belitung,2026,Januari
2026-01-02,12.7,24.4,Kepulauan Bangka Belitung,2026,Januari
2026-01-03,24.1,24.2,Kepulauan Bangka Belitung,2026,Januari
2026-01-04,4.4,24.8,Kepulauan Bangka Belitung,2026,Januari
2026-01-05,1.1,25.6,Kepulauan Bangka Belitung,2026,Januari
2026-01-06,3.4,25.9,Kepulauan Bangka Belitung,2026,Januari
2026-01-07,3.8,26.3,Kepulauan Bangka Belitung,2026,Januari
2026-01-08,14.8,24.1,Kepulauan Bangka Belitung,2026,Januari
2026-01-09,35.2,23.5,Kepulauan Bangka Belitung,2026,Januari
2026-01-10,24.7,23.8,Kepulauan Bangka Belitung,2026,Januari
2026-01-11,4.3,24.9,Kepulauan Bangka Belitung,2026,Januari
2026-01-12,6.9,25.4,Kepulauan Bangka Belitung,2026,Januari
2026-01-13,9.8,25.5,Kepulauan Bangka Belitung,2026,Januari
2026-01-14,2.4,25.7,Kepulauan Bangka Belitung,2026,Januari
2026-01-15,2.4,25.4,Kepulauan Bangka Belitung,2026,Januari
2026-01-16,5.2,25.8,Kepulauan Bangka Belitung,2026,Januari
2026-01-17,0.7,26.2,Kepulauan Bangka Belitung,2026,Januari
2026-01-18,3.3,25.7,Kepulauan Bangka Belitung,2026,Januari
2026-01-19,1.5,25.8,Kepulauan Bangka Belitung,2026,Januari
2026-01-20,0.4,25.8,Kepulauan Bangka Belitung,2026,Januari
2026-01-21,0.5,25.9,Kepulauan Bangka Belitung,2026,Januari
2026-01-22,0.9,26.1,Kepulauan Bangka Belitung,2026,Januari
2026-01-23,0.8,26.2,Kepulauan Bangka Belitung,2026,Januari
2026-01-24,1.0,26.2,Kepulauan Bangka Belitung,2026,Januari
2026-01-25,1.3,25.8,Kepulauan Bangka Belitung,2026,Januari
2026-01-26,0.4,26.1,Kepulauan Bangka Belitung,2026,Januari
2026-01-27,1.3,26.1,Kepulauan Bangka Belitung,2026,Januari
2026-01-28,0.9,26.3,Kepulauan Bangka Belitung,2026,Januari
2026-01-29,1.5,26.2,Kepulauan Bangka Belitung,2026,Januari
2026-01-30,1.0,26.2,Kepulauan Bangka Belitung,2026,Januari
2026-01-31,2.4,26.4,Kepulauan Bangka Belitung,2026,Januari
2021-01-01,7.4,24.6,Kepulauan Riau,2021,Januari
2021-01-02,34.9,25.1,Kepulauan Riau,2021,Januari
2021-01-03,5.6,24.9,Kepulauan Riau,2021,Januari
2021-01-04,2.9,25.1,Kepulauan Riau,2021,Januari
2021-01-05,0.1,25.7,Kepulauan Riau,2021,Januari
2021-01-06,12.8,25.3,Kepulauan Riau,2021,Januari
2021-01-07,7.5,25.2,Kepulauan Riau,2021,Januari
2021-01-08,10.3,24.6,Kepulauan Riau,2021,Januari
2021-01-09,12.2,24.6,Kepulauan Riau,2021,Januari
2021-01-10,7.6,24.8,Kepulauan Riau,2021,Januari
2021-01-11,34.9,23.9,Kepulauan Riau,2021,Januari
2021-01-12,1.6,24.8,Kepulauan Riau,2021,Januari
2021-01-13,2.7,24.3,Kepulauan Riau,2021,Januari
2021-01-14,14.8,23.4,Kepulauan Riau,2021,Januari
2021-01-15,0.2,24.3,Kepulauan Riau,2021,Januari
2021-01-16,0.0,24.7,Kepulauan Riau,2021,Januari
2021-01-17,0.0,24.8,Kepulauan Riau,2021,Januari
2021-01-18,0.0,24.6,Kepulauan Riau,2021,Januari
2021-01-19,2.6,24.2,Kepulauan Riau,2021,Januari
2021-01-20,1.8,24.3,Kepulauan Riau,2021,Januari
2021-01-21,2.3,24.5,Kepulauan Riau,2021,Januari
2021-01-22,2.0,24.9,Kepulauan Riau,2021,Januari
2021-01-23,0.4,25.0,Kepulauan Riau,2021,Januari
2021-01-24,0.0,25.2,Kepulauan Riau,2021,Januari
2021-01-25,1.9,25.2,Kepulauan Riau,2021,Januari
2021-01-26,2.3,25.0,Kepulauan Riau,2021,Januari
2021-01-27,2.1,25.2,Kepulauan Riau,2021,Januari
2021-01-28,0.4,25.1,Kepulauan Riau,2021,Januari
2021-01-29,5.1,24.6,Kepulauan Riau,2021,Januari
2021-01-30,2.3,24.5,Kepulauan Riau,2021,Januari
2021-01-31,1.6,25.1,Kepulauan Riau,2021,Januari
2021-02-01,1.5,25.0,Kepulauan Riau,2021,Februari
2021-02-02,1.1,24.9,Kepulauan Riau,2021,Februari
2021-02-03,0.2,24.9,Kepulauan Riau,2021,Februari
2021-02-04,0.9,24.7,Kepulauan Riau,2021,Februari
2021-02-05,1.3,25.2,Kepulauan Riau,2021,Februari
2021-02-06,1.9,25.2,Kepulauan Riau,2021,Februari
2021-02-07,38.9,24.4,Kepulauan Riau,2021,Februari
2021-02-08,1.8,24.9,Kepulauan Riau,2021,Februari
2021-02-09,0.3,25.4,Kepulauan Riau,2021,Februari
2021-02-10,0.2,25.5,Kepulauan Riau,2021,Februari
2021-02-11,0.1,25.4,Kepulauan Riau,2021,Februari
2021-02-12,0.1,25.5,Kepulauan Riau,2021,Februari
2021-02-13,0.0,25.1,Kepulauan Riau,2021,Februari
2021-02-14,0.0,24.9,Kepulauan Riau,2021,Februari
2021-02-15,0.0,24.4,Kepulauan Riau,2021,Februari
2021-02-16,0.1,23.7,Kepulauan Riau,2021,Februari
2021-02-17,0.1,24.2,Kepulauan Riau,2021,Februari
2021-02-18,2.5,25.0,Kepulauan Riau,2021,Februari
2021-02-19,0.2,25.5,Kepulauan Riau,2021,Februari
2021-02-20,1.1,25.2,Kepulauan Riau,2021,Februari
2021-02-21,0.6,25.0,Kepulauan Riau,2021,Februari
2021-02-22,0.0,25.2,Kepulauan Riau,2021,Februari
2021-02-23,0.0,25.1,Kepulauan Riau,2021,Februari
2021-02-24,0.0,24.9,Kepulauan Riau,2021,Februari
2021-02-25,0.0,24.9,Kepulauan Riau,2021,Februari
2021-02-26,0.0,25.6,Kepulauan Riau,2021,Februari
2021-02-27,0.0,25.8,Kepulauan Riau,2021,Februari
2021-02-28,2.4,25.9,Kepulauan Riau,2021,Februari
2021-03-01,1.8,26.7,Kepulauan Riau,2021,Maret
2021-03-02,0.0,27.1,Kepulauan Riau,2021,Maret
2021-03-03,11.0,26.9,Kepulauan Riau,2021,Maret
2021-03-04,3.1,26.2,Kepulauan Riau,2021,Maret
2021-03-05,3.8,26.4,Kepulauan Riau,2021,Maret
2021-03-06,0.8,26.4,Kepulauan Riau,2021,Maret
2021-03-07,1.1,26.7,Kepulauan Riau,2021,Maret
2021-03-08,1.5,25.8,Kepulauan Riau,2021,Maret
2021-03-09,0.9,25.8,Kepulauan Riau,2021,Maret
2021-03-10,12.5,24.3,Kepulauan Riau,2021,Maret
2021-03-11,17.2,24.7,Kepulauan Riau,2021,Maret
2021-03-12,34.9,25.0,Kepulauan Riau,2021,Maret
2021-03-13,18.6,25.0,Kepulauan Riau,2021,Maret
2021-03-14,4.6,25.4,Kepulauan Riau,2021,Maret
2021-03-15,4.9,25.6,Kepulauan Riau,2021,Maret
2021-03-16,1.9,26.0,Kepulauan Riau,2021,Maret
2021-03-17,9.6,25.7,Kepulauan Riau,2021,Maret
2021-03-18,12.2,26.0,Kepulauan Riau,2021,Maret
2021-03-19,9.4,25.4,Kepulauan Riau,2021,Maret
2021-03-20,1.6,25.9,Kepulauan Riau,2021,Maret
2021-03-21,2.4,26.0,Kepulauan Riau,2021,Maret
2021-03-22,22.5,25.7,Kepulauan Riau,2021,Maret
2021-03-23,14.9,25.3,Kepulauan Riau,2021,Maret
2021-03-24,22.5,25.4,Kepulauan Riau,2021,Maret
2021-03-25,24.4,25.2,Kepulauan Riau,2021,Maret
2021-03-26,0.5,26.0,Kepulauan Riau,2021,Maret
2021-03-27,11.1,26.0,Kepulauan Riau,2021,Maret
2021-03-28,2.5,26.3,Kepulauan Riau,2021,Maret
2021-03-29,2.7,26.5,Kepulauan Riau,2021,Maret
2021-03-30,3.0,26.1,Kepulauan Riau,2021,Maret
2021-03-31,0.2,26.1,Kepulauan Riau,2021,Maret
2021-04-01,2.4,26.4,Kepulauan Riau,2021,April
2021-04-02,0.0,26.8,Kepulauan Riau,2021,April
2021-04-03,0.1,27.0,Kepulauan Riau,2021,April
2021-04-04,8.0,25.9,Kepulauan Riau,2021,April
2021-04-05,1.3,26.6,Kepulauan Riau,2021,April
2021-04-06,2.6,27.1,Kepulauan Riau,2021,April
2021-04-07,5.3,26.8,Kepulauan Riau,2021,April
2021-04-08,0.4,27.1,Kepulauan Riau,2021,April
2021-04-09,2.2,26.4,Kepulauan Riau,2021,April
2021-04-10,3.2,26.5,Kepulauan Riau,2021,April
2021-04-11,0.7,26.6,Kepulauan Riau,2021,April
2021-04-12,13.1,26.9,Kepulauan Riau,2021,April
2021-04-13,10.9,26.0,Kepulauan Riau,2021,April
2021-04-14,13.3,26.3,Kepulauan Riau,2021,April
2021-04-15,2.2,26.4,Kepulauan Riau,2021,April
2021-04-16,5.1,26.3,Kepulauan Riau,2021,April
2021-04-17,2.2,26.9,Kepulauan Riau,2021,April
2021-04-18,0.0,27.1,Kepulauan Riau,2021,April
2021-04-19,0.0,26.1,Kepulauan Riau,2021,April
2021-04-20,1.8,26.6,Kepulauan Riau,2021,April
2021-04-21,4.5,27.1,Kepulauan Riau,2021,April
2021-04-22,2.2,27.2,Kepulauan Riau,2021,April
2021-04-23,22.0,26.3,Kepulauan Riau,2021,April
2021-04-24,1.3,27.2,Kepulauan Riau,2021,April
2021-04-25,0.1,27.9,Kepulauan Riau,2021,April
2021-04-26,17.3,27.0,Kepulauan Riau,2021,April
2021-04-27,20.3,26.6,Kepulauan Riau,2021,April
2021-04-28,5.8,26.7,Kepulauan Riau,2021,April
2021-04-29,8.3,26.6,Kepulauan Riau,2021,April
2021-04-30,5.0,27.0,Kepulauan Riau,2021,April
2021-05-01,3.0,27.1,Kepulauan Riau,2021,Mei
2021-05-02,13.1,27.3,Kepulauan Riau,2021,Mei
2021-05-03,22.3,26.8,Kepulauan Riau,2021,Mei
2021-05-04,16.8,26.4,Kepulauan Riau,2021,Mei
2021-05-05,22.4,25.7,Kepulauan Riau,2021,Mei
2021-05-06,23.6,26.0,Kepulauan Riau,2021,Mei
2021-05-07,3.8,25.8,Kepulauan Riau,2021,Mei
2021-05-08,10.4,26.2,Kepulauan Riau,2021,Mei
2021-05-09,25.0,26.1,Kepulauan Riau,2021,Mei
2021-05-10,5.5,26.8,Kepulauan Riau,2021,Mei
2021-05-11,3.1,27.2,Kepulauan Riau,2021,Mei
2021-05-12,6.3,27.2,Kepulauan Riau,2021,Mei
2021-05-13,10.6,26.8,Kepulauan Riau,2021,Mei
2021-05-14,7.2,26.6,Kepulauan Riau,2021,Mei
2021-05-15,51.0,26.6,Kepulauan Riau,2021,Mei
2021-05-16,19.3,26.4,Kepulauan Riau,2021,Mei
2021-05-17,27.8,26.1,Kepulauan Riau,2021,Mei
2021-05-18,21.2,26.1,Kepulauan Riau,2021,Mei
2021-05-19,60.6,24.7,Kepulauan Riau,2021,Mei
2021-05-20,14.7,25.8,Kepulauan Riau,2021,Mei
2021-05-21,1.4,26.8,Kepulauan Riau,2021,Mei
2021-05-22,7.9,26.7,Kepulauan Riau,2021,Mei
2021-05-23,14.9,26.3,Kepulauan Riau,2021,Mei
2021-05-24,8.5,26.7,Kepulauan Riau,2021,Mei
2021-05-25,0.8,27.4,Kepulauan Riau,2021,Mei
2021-05-26,13.9,26.8,Kepulauan Riau,2021,Mei
2021-05-27,0.0,27.7,Kepulauan Riau,2021,Mei
2021-05-28,4.9,27.4,Kepulauan Riau,2021,Mei
2021-05-29,1.3,26.9,Kepulauan Riau,2021,Mei
2021-05-30,0.4,27.1,Kepulauan Riau,2021,Mei
2021-05-31,9.1,27.2,Kepulauan Riau,2021,Mei
2021-06-01,0.6,27.4,Kepulauan Riau,2021,Juni
2021-06-02,3.0,27.5,Kepulauan Riau,2021,Juni
2021-06-03,3.5,27.1,Kepulauan Riau,2021,Juni
2021-06-04,2.9,27.6,Kepulauan Riau,2021,Juni
2021-06-05,2.3,28.0,Kepulauan Riau,2021,Juni
2021-06-06,4.0,27.1,Kepulauan Riau,2021,Juni
2021-06-07,0.5,27.4,Kepulauan Riau,2021,Juni
2021-06-08,3.0,26.9,Kepulauan Riau,2021,Juni
2021-06-09,14.4,26.4,Kepulauan Riau,2021,Juni
2021-06-10,33.4,26.1,Kepulauan Riau,2021,Juni
2021-06-11,12.0,25.1,Kepulauan Riau,2021,Juni
2021-06-12,0.6,26.9,Kepulauan Riau,2021,Juni
2021-06-13,6.4,26.6,Kepulauan Riau,2021,Juni
2021-06-14,8.6,26.7,Kepulauan Riau,2021,Juni
2021-06-15,10.2,26.1,Kepulauan Riau,2021,Juni
2021-06-16,20.5,25.8,Kepulauan Riau,2021,Juni
2021-06-17,21.9,25.8,Kepulauan Riau,2021,Juni
2021-06-18,29.0,25.1,Kepulauan Riau,2021,Juni
2021-06-19,5.3,25.2,Kepulauan Riau,2021,Juni
2021-06-20,10.1,24.8,Kepulauan Riau,2021,Juni
2021-06-21,0.0,26.5,Kepulauan Riau,2021,Juni
2021-06-22,0.3,26.9,Kepulauan Riau,2021,Juni
2021-06-23,16.4,26.3,Kepulauan Riau,2021,Juni
2021-06-24,12.5,25.6,Kepulauan Riau,2021,Juni
2021-06-25,9.0,26.1,Kepulauan Riau,2021,Juni
2021-06-26,7.2,26.0,Kepulauan Riau,2021,Juni
2021-06-27,18.9,25.3,Kepulauan Riau,2021,Juni
2021-06-28,0.2,26.4,Kepulauan Riau,2021,Juni
2021-06-29,18.5,25.9,Kepulauan Riau,2021,Juni
2021-06-30,15.8,25.5,Kepulauan Riau,2021,Juni
2021-07-01,7.0,26.1,Kepulauan Riau,2021,Juli
2021-07-02,8.9,26.2,Kepulauan Riau,2021,Juli
2021-07-03,23.8,26.0,Kepulauan Riau,2021,Juli
2021-07-04,9.3,26.3,Kepulauan Riau,2021,Juli
2021-07-05,1.5,27.1,Kepulauan Riau,2021,Juli
2021-07-06,15.3,26.3,Kepulauan Riau,2021,Juli
2021-07-07,0.0,26.5,Kepulauan Riau,2021,Juli
2021-07-08,10.6,25.9,Kepulauan Riau,2021,Juli
2021-07-09,2.7,26.7,Kepulauan Riau,2021,Juli
2021-07-10,4.6,26.8,Kepulauan Riau,2021,Juli
2021-07-11,45.8,25.5,Kepulauan Riau,2021,Juli
2021-07-12,17.5,25.7,Kepulauan Riau,2021,Juli
2021-07-13,27.0,25.4,Kepulauan Riau,2021,Juli
2021-07-14,13.7,24.7,Kepulauan Riau,2021,Juli
2021-07-15,0.8,26.8,Kepulauan Riau,2021,Juli
2021-07-16,0.2,26.7,Kepulauan Riau,2021,Juli
2021-07-17,0.1,26.8,Kepulauan Riau,2021,Juli
2021-07-18,0.7,27.3,Kepulauan Riau,2021,Juli
2021-07-19,0.5,27.4,Kepulauan Riau,2021,Juli
2021-07-20,0.0,27.4,Kepulauan Riau,2021,Juli
2021-07-21,0.0,27.6,Kepulauan Riau,2021,Juli
2021-07-22,1.1,27.7,Kepulauan Riau,2021,Juli
2021-07-23,1.5,27.8,Kepulauan Riau,2021,Juli
2021-07-24,1.8,28.0,Kepulauan Riau,2021,Juli
2021-07-25,0.3,28.0,Kepulauan Riau,2021,Juli
2021-07-26,6.4,27.6,Kepulauan Riau,2021,Juli
2021-07-27,7.8,27.2,Kepulauan Riau,2021,Juli
2021-07-28,4.8,27.7,Kepulauan Riau,2021,Juli
2021-07-29,11.1,27.5,Kepulauan Riau,2021,Juli
2021-07-30,16.8,27.4,Kepulauan Riau,2021,Juli
2021-07-31,1.4,27.4,Kepulauan Riau,2021,Juli
2021-08-01,4.0,27.4,Kepulauan Riau,2021,Agustus
2021-08-02,26.9,26.4,Kepulauan Riau,2021,Agustus
2021-08-03,7.8,27.0,Kepulauan Riau,2021,Agustus
2021-08-04,5.5,27.0,Kepulauan Riau,2021,Agustus
2021-08-05,3.5,27.5,Kepulauan Riau,2021,Agustus
2021-08-06,2.7,27.9,Kepulauan Riau,2021,Agustus
2021-08-07,0.0,27.8,Kepulauan Riau,2021,Agustus
2021-08-08,2.8,28.1,Kepulauan Riau,2021,Agustus
2021-08-09,10.8,27.4,Kepulauan Riau,2021,Agustus
2021-08-10,12.7,26.8,Kepulauan Riau,2021,Agustus
2021-08-11,6.0,26.8,Kepulauan Riau,2021,Agustus
2021-08-12,57.8,25.2,Kepulauan Riau,2021,Agustus
2021-08-13,17.3,25.7,Kepulauan Riau,2021,Agustus
2021-08-14,7.3,25.7,Kepulauan Riau,2021,Agustus
2021-08-15,17.3,25.8,Kepulauan Riau,2021,Agustus
2021-08-16,11.5,26.1,Kepulauan Riau,2021,Agustus
2021-08-17,21.1,25.7,Kepulauan Riau,2021,Agustus
2021-08-18,54.9,24.5,Kepulauan Riau,2021,Agustus
2021-08-19,22.3,25.1,Kepulauan Riau,2021,Agustus
2021-08-20,14.0,24.8,Kepulauan Riau,2021,Agustus
2021-08-21,2.8,26.1,Kepulauan Riau,2021,Agustus
2021-08-22,13.9,25.2,Kepulauan Riau,2021,Agustus
2021-08-23,3.9,25.8,Kepulauan Riau,2021,Agustus
2021-08-24,0.4,25.9,Kepulauan Riau,2021,Agustus
2021-08-25,21.0,25.8,Kepulauan Riau,2021,Agustus
2021-08-26,10.7,25.2,Kepulauan Riau,2021,Agustus
2021-08-27,14.3,25.7,Kepulauan Riau,2021,Agustus
2021-08-28,38.1,25.4,Kepulauan Riau,2021,Agustus
